// Item ID	LocalizationName	LocalizationDescription	Category	Type	Style	Price	Exchangable	ManagerId	Network	Npc ID	SortWeight	Show	Subtype	AutoGen	Region	Rarity
4040007	ui.item.mapobj.name.404.0007	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040007	FALSE	-1	0	FALSE	None	FALSE	Map	R
4040008	ui.item.mapobj.name.404.0008	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040008	FALSE	-1	0	FALSE	None	FALSE	Map	R
4040009	ui.item.mapobj.name.404.0009	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040009	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4040010	ui.item.mapobj.name.404.0010	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040010	FALSE	-1	0	TRUE	None	TRUE	Map	R
4040011	ui.item.mapobj.name.404.0011	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040011	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4040012	ui.item.mapobj.name.404.0012	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040012	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4040013	ui.item.mapobj.name.404.0013	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040013	FALSE	-1	0	TRUE	None	TRUE	Map	R
4040014	ui.item.mapobj.name.404.0014	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040014	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4040015	ui.item.mapobj.name.404.0015	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040015	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4040016	ui.item.mapobj.name.404.0016	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040016	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4040017	ui.item.mapobj.name.404.0017	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040017	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4040018	ui.item.mapobj.name.404.0018	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040018	FALSE	-1	0	TRUE	None	TRUE	Map	R
4040019	ui.item.mapobj.name.404.0019	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040019	FALSE	-1	0	TRUE	None	TRUE	Map	R
4040020	ui.item.mapobj.name.404.0020	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040020	FALSE	-1	0	TRUE	None	TRUE	Map	R
4040021	ui.item.mapobj.name.404.0021	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040021	FALSE	-1	0	TRUE	None	TRUE	Map	R
4040022	ui.item.mapobj.name.404.0022	0	RoomItem	RoomItem_Decoration	None	0	FALSE	4040022	FALSE	-1	0	TRUE	None	TRUE	Map	R
4050000	ui.item.mapobj.name.405.0000	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050000	FALSE	-1	0	FALSE	None	FALSE	Map	R
4050001	ui.item.mapobj.name.405.0001	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050001	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4050002	ui.item.mapobj.name.405.0002	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050002	FALSE	-1	0	TRUE	None	TRUE	Map	R
4050003	ui.item.mapobj.name.405.0003	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050003	FALSE	-1	0	TRUE	None	TRUE	Map	R
4050004	ui.item.mapobj.name.405.0004	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050004	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4050005	ui.item.mapobj.name.405.0005	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050005	FALSE	-1	0	TRUE	None	TRUE	Map	R
4050006	ui.item.mapobj.name.405.0006	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050006	FALSE	-1	0	TRUE	None	TRUE	Map	R
4050007	ui.item.mapobj.name.405.0007	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050007	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4050008	ui.item.mapobj.name.405.0008	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050008	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4050009	ui.item.mapobj.name.405.0009	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050009	FALSE	-1	0	TRUE	None	TRUE	Map	SSR
4050010	ui.item.mapobj.name.405.0010	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050010	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4050011	ui.item.mapobj.name.405.0011	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050011	TRUE	70010	0	FALSE	None	FALSE	Map	SSR
4050012	ui.item.mapobj.name.405.0012	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050012	TRUE	70011	0	FALSE	None	FALSE	Map	SSR
4050013	ui.item.mapobj.name.405.0013	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050013	FALSE	-1	0	TRUE	None	TRUE	Map	R
4050014	ui.item.mapobj.name.405.0014	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050014	FALSE	-1	0	TRUE	None	TRUE	Map	R
4050015	ui.item.mapobj.name.405.0015	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050015	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4050016	ui.item.mapobj.name.405.0016	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050016	FALSE	-1	0	TRUE	None	TRUE	Map	R
4050017	ui.item.mapobj.name.405.0017	0	RoomItem	RoomItem_Hobby	None	0	FALSE	4050017	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060000	ui.item.mapobj.name.406.0000	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060000	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060001	ui.item.mapobj.name.406.0001	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060001	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060002	ui.item.mapobj.name.406.0002	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060002	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060003	ui.item.mapobj.name.406.0003	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060003	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060004	ui.item.mapobj.name.406.0004	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060004	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060005	ui.item.mapobj.name.406.0005	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060005	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4060006	ui.item.mapobj.name.406.0006	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060006	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060007	ui.item.mapobj.name.406.0007	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060007	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060008	ui.item.mapobj.name.406.0008	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060008	FALSE	-1	0	TRUE	None	TRUE	Map	R
4060009	ui.item.mapobj.name.406.0009	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060009	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4060010	ui.item.mapobj.name.406.0010	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060010	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4060011	ui.item.mapobj.name.406.0011	0	RoomItem	RoomItem_Lamp	None	0	FALSE	4060011	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4070000	ui.item.mapobj.name.407.0000	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070000	FALSE	-1	0	TRUE	None	TRUE	Map	R
4070001	ui.item.mapobj.name.407.0001	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070001	FALSE	-1	0	TRUE	None	TRUE	Map	R
4070002	ui.item.mapobj.name.407.0002	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070002	FALSE	-1	0	TRUE	None	TRUE	Map	R
4070003	ui.item.mapobj.name.407.0003	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070003	FALSE	-1	0	TRUE	None	TRUE	Map	R
4070004	ui.item.mapobj.name.407.0004	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070004	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4070005	ui.item.mapobj.name.407.0005	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070005	FALSE	-1	0	TRUE	None	TRUE	Map	R
4070006	ui.item.mapobj.name.407.0006	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070006	FALSE	-1	0	TRUE	None	TRUE	Map	R
4070007	ui.item.mapobj.name.407.0007	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070007	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4070008	ui.item.mapobj.name.407.0008	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070008	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4070009	ui.item.mapobj.name.407.0009	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070009	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4070010	ui.item.mapobj.name.407.0010	0	RoomItem	RoomItem_Carpet	None	0	FALSE	4070010	FALSE	-1	0	TRUE	None	TRUE	Map	SR
4080000	ui.item.mapobj.name.408.0000	0	RoomItem	RoomItem_Misc	None	0	FALSE	4080000	FALSE	-1	0	TRUE	None	TRUE	Map	R
4080001	ui.item.mapobj.name.408.0001	0	RoomItem	RoomItem_Misc	None	0	FALSE	4080001	FALSE	-1	0	TRUE	None	TRUE	Map	R
4080002	ui.item.mapobj.name.408.0002	0	RoomItem	RoomItem_Misc	None	0	FALSE	4080002	FALSE	-1	0	TRUE	None	TRUE	Map	R
4080003	ui.item.mapobj.name.408.0003	0	RoomItem	RoomItem_Misc	None	0	FALSE	4080003	FALSE	-1	0	TRUE	None	TRUE	Map	R
4080004	ui.item.mapobj.name.408.0004	0	RoomItem	RoomItem_Misc	None	0	FALSE	4080004	FALSE	-1	0	TRUE	None	TRUE	Map	R
5010000	ui.item.mapobj.name.501.0000	0	Utility	Utility_System	None	0	FALSE	5010000	FALSE	-1	0	TRUE	None	TRUE	Map	SR
5010001	ui.item.mapobj.name.501.0001	0	Utility	Utility_System	None	0	FALSE	5010001	TRUE	30001	0	TRUE	None	FALSE	Map	SR
5010100	ui.item.mapobj.name.501.0100	0	Utility	Utility_System	None	0	FALSE	5010100	TRUE	31000	0	TRUE	None	FALSE	Map	SR
5010101	ui.item.mapobj.name.501.0101	0	Utility	Utility_System	None	0	FALSE	5010101	TRUE	31001	0	TRUE	None	FALSE	Map	SR
5010102	ui.item.mapobj.name.501.0102	0	Utility	Utility_System	None	0	FALSE	5010102	TRUE	31002	0	TRUE	None	FALSE	Map	SR
5010103	ui.item.mapobj.name.501.0103	0	Utility	Utility_System	None	0	FALSE	5010103	TRUE	31003	0	TRUE	None	FALSE	Map	SR
5010104	ui.item.mapobj.name.501.0104	0	Utility	Utility_System	None	0	FALSE	5010104	TRUE	31004	0	TRUE	None	FALSE	Map	SR
5010105	ui.item.mapobj.name.501.0105	0	Utility	Utility_System	None	0	FALSE	5010105	TRUE	31005	0	TRUE	None	FALSE	Map	SR
5010106	ui.item.mapobj.name.501.0106	0	Utility	Utility_System	None	0	FALSE	5010106	TRUE	70010	0	TRUE	None	FALSE	Map	SSR
5010107	ui.item.mapobj.name.501.0107	0	Utility	Utility_System	None	0	FALSE	5010107	TRUE	70011	0	TRUE	None	FALSE	Map	SSR
5010200	ui.item.mapobj.name.501.0200	0	Utility	Utility_System	None	0	FALSE	5010200	TRUE	32000	0	TRUE	None	FALSE	Map	SSR
5020000	ui.item.mapobj.name.502.0000	0	Utility	Utility_Mechanism	None	0	FALSE	5020000	TRUE	40000	0	TRUE	None	FALSE	Map	R
5020001	ui.item.mapobj.name.502.0001	0	Utility	Utility_Mechanism	None	0	FALSE	5020001	TRUE	40001	0	TRUE	None	FALSE	Map	R
5020100	ui.item.mapobj.name.502.0100	0	Utility	Utility_Mechanism	None	0	FALSE	5020100	TRUE	41000	0	FALSE	None	FALSE	Map	R
5020101	ui.item.mapobj.name.502.0101	0	Utility	Utility_Mechanism	None	0	FALSE	5020101	TRUE	41001	0	FALSE	None	FALSE	Map	R
5020200	ui.item.mapobj.name.502.0200	0	Utility	Utility_Mechanism	None	0	FALSE	5020200	TRUE	42000	0	TRUE	None	FALSE	Map	R
5020201	ui.item.mapobj.name.502.0201	0	Utility	Utility_Mechanism	None	0	FALSE	5020201	TRUE	42001	0	FALSE	None	FALSE	Map	R
5020202	ui.item.mapobj.name.502.0202	0	Utility	Utility_Mechanism	None	0	FALSE	5020202	TRUE	42002	0	TRUE	None	FALSE	Map	R
5020203	ui.item.mapobj.name.502.0203	0	Utility	Utility_Mechanism	None	0	FALSE	5020203	TRUE	42003	0	FALSE	None	FALSE	Map	R
5020204	ui.item.mapobj.name.502.0204	0	Utility	Utility_Mechanism	None	0	FALSE	5020204	TRUE	42004	0	FALSE	None	FALSE	Map	R
5020205	ui.item.mapobj.name.502.0205	0	Utility	Utility_Mechanism	None	0	FALSE	5020205	TRUE	42005	0	FALSE	None	FALSE	Map	SR
5020206	ui.item.mapobj.name.502.0206	0	Utility	Utility_Mechanism	None	0	FALSE	5020206	TRUE	42006	0	TRUE	None	FALSE	Map	R
5020250	ui.item.mapobj.name.502.0250	0	Utility	Utility_Mechanism	None	0	FALSE	5020250	TRUE	42100	0	TRUE	None	FALSE	Map	R
5020251	ui.item.mapobj.name.502.0251	0	Utility	Utility_Mechanism	None	0	FALSE	5020251	TRUE	42101	0	TRUE	None	FALSE	Map	R
5020252	ui.item.mapobj.name.502.0252	0	Utility	Utility_Mechanism	None	0	FALSE	5020252	TRUE	42102	0	TRUE	None	FALSE	Map	R
5020253	ui.item.mapobj.name.502.0253	0	Utility	Utility_Mechanism	None	0	FALSE	5020253	TRUE	70001	0	TRUE	None	FALSE	Map	SR
5020254	ui.item.mapobj.name.502.0254	0	Utility	Utility_Mechanism	None	0	FALSE	5020254	TRUE	70002	0	TRUE	None	FALSE	Map	SR
5020255	ui.item.mapobj.name.502.0255	0	Utility	Utility_Mechanism	None	0	FALSE	5020255	TRUE	70003	0	TRUE	None	FALSE	Map	SR
5020256	ui.item.mapobj.name.502.0256	0	Utility	Utility_Mechanism	None	0	FALSE	5020256	TRUE	70004	0	TRUE	None	FALSE	Map	SR
5020257	ui.item.mapobj.name.502.0257	0	Utility	Utility_Mechanism	None	0	FALSE	5020257	TRUE	70005	0	TRUE	None	FALSE	Map	SR
5020300	ui.item.mapobj.name.502.0300	0	Utility	Utility_Mechanism	None	0	FALSE	5020300	TRUE	43000	0	TRUE	None	FALSE	Map	SR
5020301	ui.item.mapobj.name.502.0301	0	Utility	Utility_Mechanism	None	0	FALSE	5020301	TRUE	43001	0	TRUE	None	FALSE	Map	SR
5020302	ui.item.mapobj.name.502.0302	0	Utility	Utility_Mechanism	None	0	FALSE	5020302	TRUE	43002	0	FALSE	None	FALSE	Map	SR
5020303	ui.item.mapobj.name.502.0303	0	Utility	Utility_Mechanism	None	0	FALSE	5020303	TRUE	43003	0	FALSE	None	FALSE	Map	SR
5020400	ui.item.mapobj.name.502.0400	0	Utility	Utility_Mechanism	None	0	FALSE	5020400	TRUE	44000	0	TRUE	None	FALSE	Map	SR
5020401	ui.item.mapobj.name.502.0401	0	Utility	Utility_Mechanism	None	0	FALSE	5020401	TRUE	10022	0	TRUE	None	FALSE	Map	SR
5020402	ui.item.mapobj.name.502.0402	0	Utility	Utility_Mechanism	None	0	FALSE	5020402	TRUE	44002	0	TRUE	None	FALSE	Map	SR
5020403	ui.item.mapobj.name.502.0403	0	Utility	Utility_Mechanism	None	0	FALSE	5020403	TRUE	10023	0	TRUE	None	FALSE	Map	SR
5020500	ui.item.mapobj.name.502.0500	0	Utility	Utility_Mechanism	None	0	FALSE	5020500	TRUE	45000	0	TRUE	None	FALSE	Map	SR
5040000	ui.item.mapobj.name.504.0000	0	Utility	Utility_Resource	None	0	FALSE	5040000	TRUE	60000	0	TRUE	None	FALSE	Map	R
5040001	ui.item.mapobj.name.504.0001	0	Utility	Utility_Resource	None	0	FALSE	5040001	TRUE	60001	0	TRUE	None	FALSE	Map	R
5040100	ui.item.mapobj.name.504.0100	0	Utility	Utility_Resource	None	0	FALSE	5040100	TRUE	61000	0	TRUE	None	FALSE	Map	R
5040101	ui.item.mapobj.name.504.0101	0	Utility	Utility_Resource	None	0	FALSE	5040101	TRUE	61001	0	TRUE	None	FALSE	Map	R
5040200	ui.item.mapobj.name.504.0200	0	Utility	Utility_Resource	None	0	FALSE	5040200	TRUE	62000	0	TRUE	None	FALSE	Map	R
5040201	ui.item.mapobj.name.504.0201	0	Utility	Utility_Resource	None	0	FALSE	5040201	TRUE	62001	0	TRUE	None	FALSE	Map	R
5040300	ui.item.mapobj.name.504.0300	0	Utility	Utility_Resource	None	0	FALSE	5040300	TRUE	63000	0	FALSE	None	FALSE	Map	R
5040301	ui.item.mapobj.name.504.0301	0	Utility	Utility_Resource	None	0	FALSE	5040301	FALSE	-1	0	TRUE	None	FALSE	Map	R
5040302	ui.item.mapobj.name.504.0302	0	Utility	Utility_Resource	None	0	FALSE	5040302	FALSE	-1	0	TRUE	None	FALSE	Map	R
5040400	ui.item.mapobj.name.504.0400	0	Utility	Utility_Resource	None	0	FALSE	5040400	TRUE	64000	0	TRUE	None	FALSE	Map	R
5050000	ui.item.mapobj.name.505.0000	0	Utility	Utility_Spawner	None	0	FALSE	5050000	FALSE	-1	0	TRUE	None	FALSE	Map	R
5050010	ui.item.mapobj.name.505.0010	0	Utility	Utility_Spawner	None	0	FALSE	5050010	FALSE	-1	0	TRUE	None	FALSE	Map	R
5050020	ui.item.mapobj.name.505.0020	0	Utility	Utility_Spawner	None	0	FALSE	5050020	FALSE	-1	0	TRUE	None	FALSE	Map	SR
5050030	ui.item.mapobj.name.505.0030	0	Utility	Utility_Spawner	None	0	FALSE	5050030	FALSE	-1	0	TRUE	None	FALSE	Map	SR
8100010	01_special_hair_100010	0	AvatarItem	Avatar_Hair	None	0	FALSE	100010	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100011	01_special_hair_100010	0	AvatarItem	Avatar_Hair	None	0	FALSE	100011	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100012	01_special_hair_100010	0	AvatarItem	Avatar_Hair	None	0	FALSE	100012	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100013	01_special_hair_100010	0	AvatarItem	Avatar_Hair	None	0	FALSE	100013	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100014	01_special_hair_100010	0	AvatarItem	Avatar_Hair	None	0	FALSE	100014	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100015	01_special_hair_100010	0	AvatarItem	Avatar_Hair	None	0	FALSE	100015	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100020	01_special_hair_100020	0	AvatarItem	Avatar_Hair	None	0	FALSE	100020	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100021	01_special_hair_100020	0	AvatarItem	Avatar_Hair	None	0	FALSE	100021	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100022	01_special_hair_100020	0	AvatarItem	Avatar_Hair	None	0	FALSE	100022	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100023	01_special_hair_100020	0	AvatarItem	Avatar_Hair	None	0	FALSE	100023	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100024	01_special_hair_100020	0	AvatarItem	Avatar_Hair	None	0	FALSE	100024	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100025	01_special_hair_100020	0	AvatarItem	Avatar_Hair	None	0	FALSE	100025	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100030	01_special_hair_100030	0	AvatarItem	Avatar_Hair	None	0	FALSE	100030	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100031	01_special_hair_100030	0	AvatarItem	Avatar_Hair	None	0	FALSE	100031	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100032	01_special_hair_100030	0	AvatarItem	Avatar_Hair	None	0	FALSE	100032	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100033	01_special_hair_100030	0	AvatarItem	Avatar_Hair	None	0	FALSE	100033	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100034	01_special_hair_100030	0	AvatarItem	Avatar_Hair	None	0	FALSE	100034	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100035	01_special_hair_100030	0	AvatarItem	Avatar_Hair	None	0	FALSE	100035	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100040	01_special_hair_100040	0	AvatarItem	Avatar_Hair	None	0	FALSE	100040	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100041	01_special_hair_100040	0	AvatarItem	Avatar_Hair	None	0	FALSE	100041	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100042	01_special_hair_100040	0	AvatarItem	Avatar_Hair	None	0	FALSE	100042	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100043	01_special_hair_100040	0	AvatarItem	Avatar_Hair	None	0	FALSE	100043	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100044	01_special_hair_100040	0	AvatarItem	Avatar_Hair	None	0	FALSE	100044	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100045	01_special_hair_100040	0	AvatarItem	Avatar_Hair	None	0	FALSE	100045	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100050	01_special_hair_100050	0	AvatarItem	Avatar_Hair	None	0	FALSE	100050	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100051	01_special_hair_100050	0	AvatarItem	Avatar_Hair	None	0	FALSE	100051	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100052	01_special_hair_100050	0	AvatarItem	Avatar_Hair	None	0	FALSE	100052	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100053	01_special_hair_100050	0	AvatarItem	Avatar_Hair	None	0	FALSE	100053	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100054	01_special_hair_100050	0	AvatarItem	Avatar_Hair	None	0	FALSE	100054	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100055	01_special_hair_100050	0	AvatarItem	Avatar_Hair	None	0	FALSE	100055	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100060	01_special_hair_100060	0	AvatarItem	Avatar_Hair	None	0	FALSE	100060	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100061	01_special_hair_100060	0	AvatarItem	Avatar_Hair	None	0	FALSE	100061	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100062	01_special_hair_100060	0	AvatarItem	Avatar_Hair	None	0	FALSE	100062	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100063	01_special_hair_100060	0	AvatarItem	Avatar_Hair	None	0	FALSE	100063	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100064	01_special_hair_100060	0	AvatarItem	Avatar_Hair	None	0	FALSE	100064	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100065	01_special_hair_100060	0	AvatarItem	Avatar_Hair	None	0	FALSE	100065	FALSE	-1	0	TRUE	None	FALSE	Avatar	R
8100170	01_special_hair_100170	0	AvatarItem	Avatar_Hair	None	0	FALSE	100170	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100180	01_special_hair_100180	0	AvatarItem	Avatar_Hair	None	0	FALSE	100180	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100280	01_special_hair_100280	0	AvatarItem	Avatar_Hair	None	0	FALSE	100280	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100281	01_special_hair_100280	0	AvatarItem	Avatar_Hair	None	0	FALSE	100281	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100282	01_special_hair_100280	0	AvatarItem	Avatar_Hair	None	0	FALSE	100282	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100290	01_special_hair_100290	0	AvatarItem	Avatar_Hair	None	0	FALSE	100290	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100291	01_special_hair_100290	0	AvatarItem	Avatar_Hair	None	0	FALSE	100291	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100292	01_special_hair_100290	0	AvatarItem	Avatar_Hair	None	0	FALSE	100292	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100293	01_special_hair_100290	0	AvatarItem	Avatar_Hair	None	0	FALSE	100293	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100300	01_special_hair_100300	0	AvatarItem	Avatar_Hair	None	0	FALSE	100300	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100301	01_special_hair_100300	0	AvatarItem	Avatar_Hair	None	0	FALSE	100301	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100302	01_special_hair_100300	0	AvatarItem	Avatar_Hair	None	0	FALSE	100302	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100310	01_special_hair_100310	0	AvatarItem	Avatar_Hair	None	0	FALSE	100310	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100311	01_special_hair_100310	0	AvatarItem	Avatar_Hair	None	0	FALSE	100311	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100312	01_special_hair_100310	0	AvatarItem	Avatar_Hair	None	0	FALSE	100312	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100320	01_special_hair_100320	0	AvatarItem	Avatar_Hair	None	0	FALSE	100320	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100321	01_special_hair_100320	0	AvatarItem	Avatar_Hair	None	0	FALSE	100321	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100322	01_special_hair_100320	0	AvatarItem	Avatar_Hair	None	0	FALSE	100322	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100340	01_special_hair_100340	0	AvatarItem	Avatar_Hair	None	0	FALSE	100340	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100341	01_special_hair_100340	0	AvatarItem	Avatar_Hair	None	0	FALSE	100341	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100342	01_special_hair_100340	0	AvatarItem	Avatar_Hair	None	0	FALSE	100342	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100343	01_special_hair_100340	0	AvatarItem	Avatar_Hair	None	0	FALSE	100343	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100344	01_special_hair_100340	0	AvatarItem	Avatar_Hair	None	0	FALSE	100344	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100430	01_special_hair_100430	0	AvatarItem	Avatar_Hair	None	0	FALSE	100430	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100431	01_special_hair_100430	0	AvatarItem	Avatar_Hair	None	0	FALSE	100431	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100432	01_special_hair_100430	0	AvatarItem	Avatar_Hair	None	0	FALSE	100432	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100440	01_special_hair_100440	0	AvatarItem	Avatar_Hair	None	0	FALSE	100440	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100441	01_special_hair_100440	0	AvatarItem	Avatar_Hair	None	0	FALSE	100441	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100442	01_special_hair_100440	0	AvatarItem	Avatar_Hair	None	0	FALSE	100442	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
8100443	01_special_hair_100440	0	AvatarItem	Avatar_Hair	None	0	FALSE	100443	FALSE	-1	0	TRUE	None	FALSE	Avatar	SSR
