// Item ID	LocalizationName	LocalizationDescription	Category	Type	Style	Price	Exchangable	ManagerId	Network	Npc ID	SortWeight	Show	Subtype
9010002	ui.item.avatar.name.01.0002	0	AvatarItem	Avatar_Hair	None	0	FALSE	7	FALSE	-1	0	TRUE	None
9010003	ui.item.avatar.name.01.0003	0	AvatarItem	Avatar_Hair	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9010010	ui.item.avatar.name.01.0010	0	AvatarItem	Avatar_Hair	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9010011	ui.item.avatar.name.01.0011	0	AvatarItem	Avatar_Hair	None	0	FALSE	9	FALSE	-1	0	TRUE	None
9010012	ui.item.avatar.name.01.0012	0	AvatarItem	Avatar_Hair	None	0	FALSE	10	FALSE	-1	0	TRUE	None
9010013	ui.item.avatar.name.01.0013	0	AvatarItem	Avatar_Hair	None	0	FALSE	11	FALSE	-1	0	TRUE	None
9010020	ui.item.avatar.name.01.0020	0	AvatarItem	Avatar_Hair	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9010021	ui.item.avatar.name.01.0021	0	AvatarItem	Avatar_Hair	None	0	FALSE	12	FALSE	-1	0	TRUE	None
9010022	ui.item.avatar.name.01.0022	0	AvatarItem	Avatar_Hair	None	0	FALSE	13	FALSE	-1	0	TRUE	None
9010023	ui.item.avatar.name.01.0023	0	AvatarItem	Avatar_Hair	None	0	FALSE	14	FALSE	-1	0	TRUE	None
9010030	ui.item.avatar.name.01.0030	0	AvatarItem	Avatar_Hair	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9010031	ui.item.avatar.name.01.0031	0	AvatarItem	Avatar_Hair	None	0	FALSE	15	FALSE	-1	0	TRUE	None
9010032	ui.item.avatar.name.01.0032	0	AvatarItem	Avatar_Hair	None	0	FALSE	16	FALSE	-1	0	TRUE	None
9010033	ui.item.avatar.name.01.0033	0	AvatarItem	Avatar_Hair	None	0	FALSE	22	FALSE	-1	0	TRUE	None
9010040	ui.item.avatar.name.01.0040	0	AvatarItem	Avatar_Hair	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9010041	ui.item.avatar.name.01.0041	0	AvatarItem	Avatar_Hair	None	0	FALSE	23	FALSE	-1	0	TRUE	None
9010042	ui.item.avatar.name.01.0042	0	AvatarItem	Avatar_Hair	None	0	FALSE	19	FALSE	-1	0	TRUE	None
9010043	ui.item.avatar.name.01.0043	0	AvatarItem	Avatar_Hair	None	0	FALSE	20	FALSE	-1	0	TRUE	None
9010050	ui.item.avatar.name.01.0050	0	AvatarItem	Avatar_Hair	None	0	FALSE	21	FALSE	-1	0	TRUE	None
9010060	ui.item.avatar.name.01.0060	0	AvatarItem	Avatar_Hair	None	0	FALSE	0	FALSE	-1	0	TRUE	None
9015001	ui.item.avatar.name.01.5001	0	AvatarItem	Avatar_Hair	None	0	FALSE	17	FALSE	-1	0	TRUE	None
9015002	ui.item.avatar.name.01.5002	0	AvatarItem	Avatar_Hair	None	0	FALSE	18	FALSE	-1	0	TRUE	None
9020000	ui.item.avatar.name.02.0000	0	AvatarItem	Avatar_Face	None	0	FALSE	1	FALSE	-1	0	TRUE	None
9020001	ui.item.avatar.name.02.0001	0	AvatarItem	Avatar_Face	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9020002	ui.item.avatar.name.02.0002	0	AvatarItem	Avatar_Face	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9020003	ui.item.avatar.name.02.0003	0	AvatarItem	Avatar_Face	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9020004	ui.item.avatar.name.02.0004	0	AvatarItem	Avatar_Face	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9020005	ui.item.avatar.name.02.0005	0	AvatarItem	Avatar_Face	None	0	FALSE	6	FALSE	-1	0	TRUE	None
9020006	ui.item.avatar.name.02.0006	0	AvatarItem	Avatar_Face	None	0	FALSE	7	FALSE	-1	0	TRUE	None
9020007	ui.item.avatar.name.02.0007	0	AvatarItem	Avatar_Face	None	0	FALSE	0	FALSE	-1	0	TRUE	None
9025001	ui.item.avatar.name.02.5001	0	AvatarItem	Avatar_Face	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9025002	ui.item.avatar.name.02.5002	0	AvatarItem	Avatar_Face	None	0	FALSE	9	FALSE	-1	0	TRUE	None
9030000	ui.item.avatar.name.03.0000	0	AvatarItem	Avatar_Skin	None	0	FALSE	0	FALSE	-1	0	TRUE	None
9030001	ui.item.avatar.name.03.0001	0	AvatarItem	Avatar_Skin	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9030002	ui.item.avatar.name.03.0002	0	AvatarItem	Avatar_Skin	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9030003	ui.item.avatar.name.03.0003	0	AvatarItem	Avatar_Skin	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9030004	ui.item.avatar.name.03.0004	0	AvatarItem	Avatar_Skin	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9030005	ui.item.avatar.name.03.0005	0	AvatarItem	Avatar_Skin	None	0	FALSE	6	FALSE	-1	0	TRUE	None
9030006	ui.item.avatar.name.03.0006	0	AvatarItem	Avatar_Skin	None	0	FALSE	7	FALSE	-1	0	TRUE	None
9030007	ui.item.avatar.name.03.0007	0	AvatarItem	Avatar_Skin	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9040000	ui.item.avatar.name.04.0000	0	AvatarItem	Avatar_Fxfoot	None	0	FALSE	10	FALSE	-1	0	TRUE	None
9040010	ui.item.avatar.name.04.0010	0	AvatarItem	Avatar_Fxfoot	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9050000	ui.item.avatar.name.05.0000	0	AvatarItem	Avatar_Upper	None	0	FALSE	0	FALSE	-1	0	TRUE	None
9050010	ui.item.avatar.name.05.0010	0	AvatarItem	Avatar_Upper	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9050020	ui.item.avatar.name.05.0020	0	AvatarItem	Avatar_Upper	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9050030	ui.item.avatar.name.05.0030	0	AvatarItem	Avatar_Upper	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9050031	ui.item.avatar.name.05.0031	0	AvatarItem	Avatar_Upper	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9050040	ui.item.avatar.name.05.0040	0	AvatarItem	Avatar_Upper	None	0	FALSE	6	FALSE	-1	0	TRUE	None
9050050	ui.item.avatar.name.05.0050	0	AvatarItem	Avatar_Upper	None	0	FALSE	7	FALSE	-1	0	TRUE	None
9050051	ui.item.avatar.name.05.0051	0	AvatarItem	Avatar_Upper	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9050060	ui.item.avatar.name.05.0060	0	AvatarItem	Avatar_Upper	None	0	FALSE	9	FALSE	-1	0	TRUE	None
9050061	ui.item.avatar.name.05.0061	0	AvatarItem	Avatar_Upper	None	0	FALSE	10	FALSE	-1	0	TRUE	None
9050062	ui.item.avatar.name.05.0062	0	AvatarItem	Avatar_Upper	None	0	FALSE	11	FALSE	-1	0	TRUE	None
9050063	ui.item.avatar.name.05.0063	0	AvatarItem	Avatar_Upper	None	0	FALSE	12	FALSE	-1	0	TRUE	None
9050064	ui.item.avatar.name.05.0064	0	AvatarItem	Avatar_Upper	None	0	FALSE	13	FALSE	-1	0	TRUE	None
9050070	ui.item.avatar.name.05.0070	0	AvatarItem	Avatar_Upper	None	0	FALSE	15	FALSE	-1	0	TRUE	None
9050071	ui.item.avatar.name.05.0071	0	AvatarItem	Avatar_Upper	None	0	FALSE	16	FALSE	-1	0	TRUE	None
9050080	ui.item.avatar.name.05.0080	0	AvatarItem	Avatar_Upper	None	0	FALSE	17	FALSE	-1	0	TRUE	None
9050090	ui.item.avatar.name.05.0090	0	AvatarItem	Avatar_Upper	None	0	FALSE	18	FALSE	-1	0	TRUE	None
9050100	ui.item.avatar.name.05.0100	0	AvatarItem	Avatar_Upper	None	0	FALSE	19	FALSE	-1	0	TRUE	None
9050110	ui.item.avatar.name.05.0110	0	AvatarItem	Avatar_Upper	None	0	FALSE	20	FALSE	-1	0	TRUE	None
9050120	ui.item.avatar.name.05.0120	0	AvatarItem	Avatar_Upper	None	0	FALSE	21	FALSE	-1	0	TRUE	None
9050130	ui.item.avatar.name.05.0130	0	AvatarItem	Avatar_Upper	None	0	FALSE	22	FALSE	-1	0	TRUE	None
9050140	ui.item.avatar.name.05.0140	0	AvatarItem	Avatar_Upper	None	0	FALSE	24	FALSE	-1	0	TRUE	None
9060000	ui.item.avatar.name.06.0000	0	AvatarItem	Avatar_Lower	None	0	FALSE	0	FALSE	-1	0	TRUE	None
9060010	ui.item.avatar.name.06.0010	0	AvatarItem	Avatar_Lower	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9060020	ui.item.avatar.name.06.0020	0	AvatarItem	Avatar_Lower	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9060030	ui.item.avatar.name.06.0030	0	AvatarItem	Avatar_Lower	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9060031	ui.item.avatar.name.06.0031	0	AvatarItem	Avatar_Lower	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9060032	ui.item.avatar.name.06.0032	0	AvatarItem	Avatar_Lower	None	0	FALSE	6	FALSE	-1	0	TRUE	None
9060033	ui.item.avatar.name.06.0033	0	AvatarItem	Avatar_Lower	None	0	FALSE	7	FALSE	-1	0	TRUE	None
9060040	ui.item.avatar.name.06.0040	0	AvatarItem	Avatar_Lower	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9060050	ui.item.avatar.name.06.0050	0	AvatarItem	Avatar_Lower	None	0	FALSE	10	FALSE	-1	0	TRUE	None
9060060	ui.item.avatar.name.06.0060	0	AvatarItem	Avatar_Lower	None	0	FALSE	9	FALSE	-1	0	TRUE	None
9060061	ui.item.avatar.name.06.0061	0	AvatarItem	Avatar_Lower	None	0	FALSE	11	FALSE	-1	0	TRUE	None
9060062	ui.item.avatar.name.06.0062	0	AvatarItem	Avatar_Lower	None	0	FALSE	12	FALSE	-1	0	TRUE	None
9060063	ui.item.avatar.name.06.0063	0	AvatarItem	Avatar_Lower	None	0	FALSE	13	FALSE	-1	0	TRUE	None
9060070	ui.item.avatar.name.06.0070	0	AvatarItem	Avatar_Lower	None	0	FALSE	15	FALSE	-1	0	TRUE	None
9060071	ui.item.avatar.name.06.0071	0	AvatarItem	Avatar_Lower	None	0	FALSE	16	FALSE	-1	0	TRUE	None
9060080	ui.item.avatar.name.06.0080	0	AvatarItem	Avatar_Lower	None	0	FALSE	17	FALSE	-1	0	TRUE	None
9060090	ui.item.avatar.name.06.0090	0	AvatarItem	Avatar_Lower	None	0	FALSE	18	FALSE	-1	0	TRUE	None
9060100	ui.item.avatar.name.06.0100	0	AvatarItem	Avatar_Lower	None	0	FALSE	19	FALSE	-1	0	TRUE	None
9060110	ui.item.avatar.name.06.0110	0	AvatarItem	Avatar_Lower	None	0	FALSE	23	FALSE	-1	0	TRUE	None
9060120	ui.item.avatar.name.06.0120	0	AvatarItem	Avatar_Lower	None	0	FALSE	20	FALSE	-1	0	TRUE	None
9060130	ui.item.avatar.name.06.0130	0	AvatarItem	Avatar_Lower	None	0	FALSE	22	FALSE	-1	0	TRUE	None
9070000	ui.item.avatar.name.07.0000	0	AvatarItem	Avatar_Hand	None	0	FALSE	1	FALSE	-1	0	TRUE	None
9070001	ui.item.avatar.name.07.0001	0	AvatarItem	Avatar_Hand	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9070002	ui.item.avatar.name.07.0002	0	AvatarItem	Avatar_Hand	None	0	FALSE	7	FALSE	-1	0	TRUE	None
9070010	ui.item.avatar.name.07.0010	0	AvatarItem	Avatar_Hand	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9070011	ui.item.avatar.name.07.0011	0	AvatarItem	Avatar_Hand	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9070012	ui.item.avatar.name.07.0012	0	AvatarItem	Avatar_Hand	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9070020	ui.item.avatar.name.07.0020	0	AvatarItem	Avatar_Hand	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9070021	ui.item.avatar.name.07.0021	0	AvatarItem	Avatar_Hand	None	0	FALSE	6	FALSE	-1	0	TRUE	None
9070022	ui.item.avatar.name.07.0022	0	AvatarItem	Avatar_Hand	None	0	FALSE	9	FALSE	-1	0	TRUE	None
9080000	ui.item.avatar.name.08.0000	0	AvatarItem	Avatar_Foot	None	0	FALSE	0	FALSE	-1	0	TRUE	None
9080010	ui.item.avatar.name.08.0010	0	AvatarItem	Avatar_Foot	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9080020	ui.item.avatar.name.08.0020	0	AvatarItem	Avatar_Foot	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9080030	ui.item.avatar.name.08.0030	0	AvatarItem	Avatar_Foot	None	0	FALSE	9	FALSE	-1	0	TRUE	None
9080031	ui.item.avatar.name.08.0031	0	AvatarItem	Avatar_Foot	None	0	FALSE	10	FALSE	-1	0	TRUE	None
9080032	ui.item.avatar.name.08.0032	0	AvatarItem	Avatar_Foot	None	0	FALSE	11	FALSE	-1	0	TRUE	None
9080033	ui.item.avatar.name.08.0033	0	AvatarItem	Avatar_Foot	None	0	FALSE	12	FALSE	-1	0	TRUE	None
9080034	ui.item.avatar.name.08.0034	0	AvatarItem	Avatar_Foot	None	0	FALSE	13	FALSE	-1	0	TRUE	None
9080040	ui.item.avatar.name.08.0040	0	AvatarItem	Avatar_Foot	None	0	FALSE	17	FALSE	-1	0	TRUE	None
9080041	ui.item.avatar.name.08.0041	0	AvatarItem	Avatar_Foot	None	0	FALSE	18	FALSE	-1	0	TRUE	None
9080050	ui.item.avatar.name.08.0050	0	AvatarItem	Avatar_Foot	None	0	FALSE	19	FALSE	-1	0	TRUE	None
9080060	ui.item.avatar.name.08.0060	0	AvatarItem	Avatar_Foot	None	0	FALSE	20	FALSE	-1	0	TRUE	None
9080070	ui.item.avatar.name.08.0070	0	AvatarItem	Avatar_Foot	None	0	FALSE	21	FALSE	-1	0	TRUE	None
9080080	ui.item.avatar.name.08.0080	0	AvatarItem	Avatar_Foot	None	0	FALSE	22	FALSE	-1	0	TRUE	None
9090000	ui.item.avatar.name.09.0000	0	AvatarItem	Avatar_Head	None	0	FALSE	1	FALSE	-1	0	TRUE	None
9090001	ui.item.avatar.name.09.0001	0	AvatarItem	Avatar_Head	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9090002	ui.item.avatar.name.09.0002	0	AvatarItem	Avatar_Head	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9090003	ui.item.avatar.name.09.0003	0	AvatarItem	Avatar_Head	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9090004	ui.item.avatar.name.09.0004	0	AvatarItem	Avatar_Head	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9090010	ui.item.avatar.name.09.0010	0	AvatarItem	Avatar_Head	None	0	FALSE	6	FALSE	-1	0	TRUE	None
9090020	ui.item.avatar.name.09.0020	0	AvatarItem	Avatar_Head	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9090030	ui.item.avatar.name.09.0030	0	AvatarItem	Avatar_Head	None	0	FALSE	20	FALSE	-1	0	TRUE	None
9090040	ui.item.avatar.name.09.0040	0	AvatarItem	Avatar_Head	None	0	FALSE	21	FALSE	-1	0	TRUE	None
9090050	ui.item.avatar.name.09.0050	0	AvatarItem	Avatar_Head	None	0	FALSE	22	FALSE	-1	0	TRUE	None
9090060	ui.item.avatar.name.09.0060	0	AvatarItem	Avatar_Head	None	0	FALSE	24	FALSE	-1	0	TRUE	None
9090070	ui.item.avatar.name.09.0070	0	AvatarItem	Avatar_Head	None	0	FALSE	27	FALSE	-1	0	TRUE	None
9100000	ui.item.avatar.name.10.0000	0	AvatarItem	Avatar_AccFace	None	0	FALSE	1	FALSE	-1	0	TRUE	None
9100010	ui.item.avatar.name.10.0010	0	AvatarItem	Avatar_AccFace	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9100020	ui.item.avatar.name.10.0020	0	AvatarItem	Avatar_AccFace	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9100030	ui.item.avatar.name.10.0030	0	AvatarItem	Avatar_AccFace	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9100040	ui.item.avatar.name.10.0040	0	AvatarItem	Avatar_AccFace	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9100050	ui.item.avatar.name.10.0050	0	AvatarItem	Avatar_AccFace	None	0	FALSE	6	FALSE	-1	0	TRUE	None
9100060	ui.item.avatar.name.10.0060	0	AvatarItem	Avatar_AccFace	None	0	FALSE	20	FALSE	-1	0	TRUE	None
9110000	ui.item.avatar.name.11.0000	0	AvatarItem	Avatar_Earring	None	0	FALSE	1	FALSE	-1	0	TRUE	None
9110010	ui.item.avatar.name.11.0010	0	AvatarItem	Avatar_Earring	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9110020	ui.item.avatar.name.11.0020	0	AvatarItem	Avatar_Earring	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9110030	ui.item.avatar.name.11.0030	0	AvatarItem	Avatar_Earring	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9110040	ui.item.avatar.name.11.0040	0	AvatarItem	Avatar_Earring	None	0	FALSE	999	FALSE	-1	0	TRUE	None
9120000	ui.item.avatar.name.12.0000	0	AvatarItem	Avatar_Back	None	0	FALSE	1	FALSE	-1	0	TRUE	None
9120001	ui.item.avatar.name.12.0001	0	AvatarItem	Avatar_Back	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9120002	ui.item.avatar.name.12.0002	0	AvatarItem	Avatar_Back	None	0	FALSE	3	FALSE	-1	0	TRUE	None
9120003	ui.item.avatar.name.12.0003	0	AvatarItem	Avatar_Back	None	0	FALSE	4	FALSE	-1	0	TRUE	None
9120010	ui.item.avatar.name.12.0010	0	AvatarItem	Avatar_Back	None	0	FALSE	5	FALSE	-1	0	TRUE	None
9120020	ui.item.avatar.name.12.0020	0	AvatarItem	Avatar_Back	None	0	FALSE	6	FALSE	-1	0	TRUE	None
9120030	ui.item.avatar.name.12.0030	0	AvatarItem	Avatar_Back	None	0	FALSE	7	FALSE	-1	0	TRUE	None
9120040	ui.item.avatar.name.12.0040	0	AvatarItem	Avatar_Back	None	0	FALSE	8	FALSE	-1	0	TRUE	None
9120050	ui.item.avatar.name.12.0050	0	AvatarItem	Avatar_Back	None	0	FALSE	9	FALSE	-1	0	TRUE	None
9120060	ui.item.avatar.name.12.0060	0	AvatarItem	Avatar_Back	None	0	FALSE	7	FALSE	-1	0	TRUE	None
9120070	ui.item.avatar.name.12.0070	0	AvatarItem	Avatar_Back	None	0	FALSE	17	FALSE	-1	0	TRUE	None
9120080	ui.item.avatar.name.12.0080	0	AvatarItem	Avatar_Back	None	0	FALSE	18	FALSE	-1	0	TRUE	None
9130000	ui.item.avatar.name.13.0000	0	AvatarItem	Avatar_Weapon	None	0	FALSE	0	FALSE	-1	0	TRUE	None
9130010	ui.item.avatar.name.13.0010	0	AvatarItem	Avatar_Weapon	None	0	FALSE	2	FALSE	-1	0	TRUE	None
9130020	ui.item.avatar.name.13.0020	0	AvatarItem	Avatar_Weapon	None	0	FALSE	3	FALSE	-1	0	TRUE	None
